,user.id,remote.user.id.if.known,date
12754,32,35,2009-03-15
12755,46,55,2009-03-15
12756,57,24,2009-03-15
12757,4,57,2009-03-15
12758,46,47,2009-03-15
12759,46,59,2009-03-15
12760,23,2,2009-03-15
12761,46,2,2009-03-15
12762,47,68,2009-03-15
12763,44,76,2009-03-15
12764,46,76,2009-03-15
12765,31,58,2009-03-15
12766,21,27,2009-03-15
12767,31,27,2009-03-15
12768,70,52,2009-03-15
12769,52,7,2009-03-15
12770,52,57,2009-03-15
12771,52,4,2009-03-15
12772,57,4,2009-03-15
12773,21,52,2009-03-15
12774,27,52,2009-03-15
12775,52,27,2009-03-15
12776,52,31,2009-03-15
12777,31,52,2009-03-15
12778,52,21,2009-03-15
12779,52,70,2009-03-15
12780,57,52,2009-03-15
12781,70,11,2009-03-15
12782,2,46,2009-03-15
12783,20,34,2009-03-15
12784,20,55,2009-03-15
12785,69,67,2009-03-15
12786,5,47,2009-03-15
12787,5,55,2009-03-15
12788,79,55,2009-03-15
12789,21,4,2009-03-15
12790,4,21,2009-03-15
12791,4,31,2009-03-15
12792,27,4,2009-03-15
12793,4,27,2009-03-15
12794,31,4,2009-03-15
12795,36,47,2009-03-15
12796,62,59,2009-03-15
12797,20,28,2009-03-15
12798,20,59,2009-03-15
12799,5,20,2009-03-15
12800,21,58,2009-03-15
12801,72,79,2009-03-15
12802,57,70,2009-03-15
12803,75,72,2009-03-15
12804,72,35,2009-03-15
12805,69,72,2009-03-15
12806,59,20,2009-03-15
12807,59,62,2009-03-15
12808,59,79,2009-03-15
12809,29,72,2009-03-15
12810,29,79,2009-03-15
12811,72,29,2009-03-15
12812,72,69,2009-03-15
12813,62,68,2009-03-15
12814,29,69,2009-03-15
12815,62,23,2009-03-15
12816,29,23,2009-03-15
12817,23,72,2009-03-15
12818,62,9,2009-03-15
12819,71,62,2009-03-15
12820,71,79,2009-03-15
12821,29,35,2009-03-15
12822,46,36,2009-03-15
12823,15,18,2009-03-15
12824,15,32,2009-03-15
12825,32,15,2009-03-15
12826,15,72,2009-03-15
12827,72,15,2009-03-15
12828,15,79,2009-03-15
12829,36,46,2009-03-15
12830,15,19,2009-03-15
12831,29,19,2009-03-15
12832,72,19,2009-03-15
12833,71,72,2009-03-15
12834,15,12,2009-03-15
12835,59,36,2009-03-15
12836,15,67,2009-03-15
12837,71,20,2009-03-15
12838,79,15,2009-03-15
12839,19,29,2009-03-15
12840,79,29,2009-03-15
12841,79,72,2009-03-15
12842,71,49,2009-03-15
12843,59,47,2009-03-15
12844,72,75,2009-03-15
12845,20,46,2009-03-15
12846,71,49,2009-03-16
12847,75,29,2009-03-16
12848,47,20,2009-03-16
12849,47,34,2009-03-16
12850,47,36,2009-03-16
12851,47,46,2009-03-16
12852,47,55,2009-03-16
12853,47,59,2009-03-16
12854,21,31,2009-03-16
12855,44,57,2009-03-16
12856,44,64,2009-03-16
12857,44,76,2009-03-16
12858,15,18,2009-03-16
12859,15,32,2009-03-16
12860,70,31,2009-03-16
12861,69,35,2009-03-16
12862,69,72,2009-03-16
12863,55,20,2009-03-16
12864,55,34,2009-03-16
12865,55,46,2009-03-16
12866,55,47,2009-03-16
12867,55,59,2009-03-16
12868,23,19,2009-03-16
12869,23,76,2009-03-16
12870,57,24,2009-03-16
12871,57,44,2009-03-16
12872,4,7,2009-03-16
12873,34,46,2009-03-16
12874,34,47,2009-03-16
12875,72,35,2009-03-16
12876,72,69,2009-03-16
12877,72,79,2009-03-16
12878,31,21,2009-03-16
12879,31,57,2009-03-16
12880,7,4,2009-03-16
12881,27,21,2009-03-16
12882,27,31,2009-03-16
12883,27,70,2009-03-16
12884,20,36,2009-03-16
12885,20,47,2009-03-16
12886,20,59,2009-03-16
12887,32,18,2009-03-16
12888,32,67,2009-03-16
12889,21,36,2009-03-16
12890,21,70,2009-03-16
12891,44,79,2009-03-16
12892,69,79,2009-03-16
12893,72,29,2009-03-16
12894,32,15,2009-03-16
12895,32,19,2009-03-16
12896,21,57,2009-03-16
12897,27,57,2009-03-16
12898,15,72,2009-03-16
12899,15,79,2009-03-16
12900,62,59,2009-03-16
12901,15,67,2009-03-16
12902,72,15,2009-03-16
12903,34,55,2009-03-16
12904,20,55,2009-03-16
12905,23,59,2009-03-16
12906,71,72,2009-03-16
12907,44,70,2009-03-16
12908,36,47,2009-03-16
12909,7,21,2009-03-16
12910,21,7,2009-03-16
12911,4,21,2009-03-16
12912,21,4,2009-03-16
12913,75,72,2009-03-16
12914,59,46,2009-03-16
12915,59,62,2009-03-16
12916,59,79,2009-03-16
12917,21,24,2009-03-16
12918,70,57,2009-03-16
12919,71,46,2009-03-16
12920,59,71,2009-03-16
12921,70,61,2009-03-16
12922,70,64,2009-03-16
12923,31,61,2009-03-16
12924,61,11,2009-03-16
12925,58,61,2009-03-16
12926,21,43,2009-03-16
12927,72,75,2009-03-16
12928,1,61,2009-03-16
12929,61,1,2009-03-16
12930,1,11,2009-03-16
12931,70,21,2009-03-16
12932,47,68,2009-03-16
12933,42,46,2009-03-16
12934,42,59,2009-03-16
12935,42,71,2009-03-16
12936,71,42,2009-03-16
12937,71,59,2009-03-16
12938,61,57,2009-03-16
12939,55,2,2009-03-16
12940,70,44,2009-03-16
12941,69,29,2009-03-16
12942,72,19,2009-03-16
12943,5,42,2009-03-16
12944,29,69,2009-03-16
12945,29,72,2009-03-16
12946,29,75,2009-03-16
12947,46,42,2009-03-16
12948,15,19,2009-03-16
12949,15,75,2009-03-16
12950,24,4,2009-03-16
12951,5,2,2009-03-16
12952,2,46,2009-03-16
12953,58,21,2009-03-16
12954,61,21,2009-03-16
12955,29,19,2009-03-16
12956,29,79,2009-03-16
12957,29,35,2009-03-16
12958,32,35,2009-03-16
12959,71,2,2009-03-16
12960,46,2,2009-03-16
12961,7,57,2009-03-16
12962,4,57,2009-03-16
12963,1,71,2009-03-16
12964,71,1,2009-03-16
12965,24,57,2009-03-16
12966,15,48,2009-03-16
12967,31,70,2009-03-16
12968,55,79,2009-03-16
12969,31,27,2009-03-16
12970,62,67,2009-03-16
12971,62,49,2009-03-16
12972,2,59,2009-03-16
12973,59,34,2009-03-16
12974,59,36,2009-03-16
12975,29,43,2009-03-16
12976,24,21,2009-03-16
12977,27,61,2009-03-16
12978,70,24,2009-03-16
12979,24,70,2009-03-16
12980,58,27,2009-03-16
12981,70,11,2009-03-16
12982,18,19,2009-03-16
12983,18,35,2009-03-16
12984,75,18,2009-03-16
12985,75,19,2009-03-16
12986,57,4,2009-03-16
12987,57,58,2009-03-16
12988,57,7,2009-03-16
12989,1,7,2009-03-16
12990,23,34,2009-03-16
12991,69,19,2009-03-16
12992,18,32,2009-03-16
12993,34,79,2009-03-16
12994,5,55,2009-03-16
12995,59,2,2009-03-16
12996,57,31,2009-03-16
12997,72,67,2009-03-16
12998,69,67,2009-03-16
12999,71,55,2009-03-16
13000,71,47,2009-03-16
13001,23,2,2009-03-16
13002,47,2,2009-03-16
13003,71,20,2009-03-16
13004,46,55,2009-03-16
13005,57,21,2009-03-16
13006,58,31,2009-03-16
13007,31,1,2009-03-16
13008,76,20,2009-03-16
13009,75,35,2009-03-16
13010,46,36,2009-03-16
13011,46,47,2009-03-16
13012,46,76,2009-03-16
13013,46,20,2009-03-16
13014,62,68,2009-03-16
13015,75,15,2009-03-16
13016,46,34,2009-03-16
13017,24,11,2009-03-16
13018,75,2,2009-03-16
13019,46,59,2009-03-16
13020,72,18,2009-03-16
13021,69,15,2009-03-16
13022,18,15,2009-03-16
13023,18,68,2009-03-16
13024,18,69,2009-03-16
13025,15,69,2009-03-16
13026,69,18,2009-03-16
13027,59,20,2009-03-16
13028,18,72,2009-03-16
13029,75,32,2009-03-16
13030,5,36,2009-03-16
13031,5,46,2009-03-16
13032,5,47,2009-03-16
13033,20,2,2009-03-16
13034,76,23,2009-03-16
13035,24,27,2009-03-16
13036,32,72,2009-03-16
13037,72,32,2009-03-16
13038,76,2,2009-03-16
13039,20,46,2009-03-16
13040,1,70,2009-03-16
13041,27,1,2009-03-16
13042,22,67,2009-03-16
13043,1,31,2009-03-16
13044,61,31,2009-03-16
13045,76,79,2009-03-16
13046,15,43,2009-03-16
13047,62,49,2009-03-17
13048,62,67,2009-03-17
13049,76,79,2009-03-17
13050,59,79,2009-03-17
13051,69,19,2009-03-17
13052,69,32,2009-03-17
13053,72,15,2009-03-17
13054,72,18,2009-03-17
13055,72,19,2009-03-17
13056,72,32,2009-03-17
13057,72,35,2009-03-17
13058,72,75,2009-03-17
13059,72,79,2009-03-17
13060,71,2,2009-03-17
13061,47,34,2009-03-17
13062,47,36,2009-03-17
13063,47,46,2009-03-17
13064,47,55,2009-03-17
13065,75,15,2009-03-17
13066,75,18,2009-03-17
13067,75,32,2009-03-17
13068,75,72,2009-03-17
13069,22,19,2009-03-17
13070,22,67,2009-03-17
13071,1,61,2009-03-17
13072,21,36,2009-03-17
13073,21,57,2009-03-17
13074,21,70,2009-03-17
13075,15,32,2009-03-17
13076,15,72,2009-03-17
13077,15,75,2009-03-17
13078,15,79,2009-03-17
13079,34,47,2009-03-17
13080,20,36,2009-03-17
13081,55,46,2009-03-17
13082,55,47,2009-03-17
13083,27,21,2009-03-17
13084,27,31,2009-03-17
13085,27,70,2009-03-17
13086,31,57,2009-03-17
13087,61,1,2009-03-17
13088,21,31,2009-03-17
13089,15,18,2009-03-17
13090,31,21,2009-03-17
13091,31,70,2009-03-17
13092,24,11,2009-03-17
13093,24,57,2009-03-17
13094,18,32,2009-03-17
13095,18,68,2009-03-17
13096,69,35,2009-03-17
13097,75,34,2009-03-17
13098,75,35,2009-03-17
13099,22,32,2009-03-17
13100,15,19,2009-03-17
13101,34,79,2009-03-17
13102,20,46,2009-03-17
13103,47,68,2009-03-17
13104,27,57,2009-03-17
13105,75,19,2009-03-17
13106,21,24,2009-03-17
13107,15,67,2009-03-17
13108,55,20,2009-03-17
13109,58,21,2009-03-17
13110,58,31,2009-03-17
13111,58,70,2009-03-17
13112,18,15,2009-03-17
13113,18,67,2009-03-17
13114,59,34,2009-03-17
13115,18,19,2009-03-17
13116,18,69,2009-03-17
13117,69,18,2009-03-17
13118,18,35,2009-03-17
13119,58,61,2009-03-17
13120,69,67,2009-03-17
13121,71,46,2009-03-17
13122,69,79,2009-03-17
13123,71,20,2009-03-17
13124,22,18,2009-03-17
13125,72,69,2009-03-17
13126,71,1,2009-03-17
13127,1,71,2009-03-17
13128,62,59,2009-03-17
13129,69,72,2009-03-17
13130,15,22,2009-03-17
13131,55,42,2009-03-17
13132,42,20,2009-03-17
13133,42,36,2009-03-17
13134,42,46,2009-03-17
13135,42,47,2009-03-17
13136,42,55,2009-03-17
13137,47,42,2009-03-17
13138,20,42,2009-03-17
13139,70,11,2009-03-17
13140,70,21,2009-03-17
13141,42,71,2009-03-17
13142,57,61,2009-03-17
13143,70,31,2009-03-17
13144,70,64,2009-03-17
13145,57,24,2009-03-17
13146,22,15,2009-03-17
13147,71,42,2009-03-17
13148,71,70,2009-03-17
13149,21,27,2009-03-17
13150,69,29,2009-03-17
13151,72,29,2009-03-17
13152,75,29,2009-03-17
13153,29,19,2009-03-17
13154,29,72,2009-03-17
13155,29,75,2009-03-17
13156,29,69,2009-03-17
13157,15,69,2009-03-17
13158,15,48,2009-03-17
13159,46,76,2009-03-17
13160,46,2,2009-03-17
13161,20,59,2009-03-17
13162,46,59,2009-03-17
13163,55,59,2009-03-17
13164,47,59,2009-03-17
13165,42,59,2009-03-17
13166,4,7,2009-03-17
13167,7,4,2009-03-17
13168,1,58,2009-03-17
13169,31,27,2009-03-17
13170,61,57,2009-03-17
13171,42,43,2009-03-17
13172,71,59,2009-03-17
13173,70,61,2009-03-17
13174,70,44,2009-03-17
13175,18,22,2009-03-17
13176,20,55,2009-03-17
13177,57,58,2009-03-17
13178,55,2,2009-03-17
13179,23,34,2009-03-17
13180,23,72,2009-03-17
13181,5,55,2009-03-17
13182,62,23,2009-03-17
13183,62,34,2009-03-17
13184,71,55,2009-03-17
13185,1,11,2009-03-17
13186,57,44,2009-03-17
13187,42,77,2009-03-17
13188,23,19,2009-03-17
13189,23,76,2009-03-17
13190,76,23,2009-03-17
13191,1,14,2009-03-17
13192,31,58,2009-03-17
13193,72,22,2009-03-17
13194,29,79,2009-03-17
13195,62,9,2009-03-17
13196,59,36,2009-03-17
13197,59,42,2009-03-17
13198,1,44,2009-03-17
13199,46,20,2009-03-17
13200,46,42,2009-03-17
13201,57,70,2009-03-17
13202,70,57,2009-03-17
13203,47,20,2009-03-17
13204,71,47,2009-03-17
13205,36,47,2009-03-17
13206,1,70,2009-03-17
13207,27,1,2009-03-17
13208,47,14,2009-03-17
13209,49,34,2009-03-17
13210,24,27,2009-03-17
13211,24,70,2009-03-17
13212,70,24,2009-03-17
13213,59,71,2009-03-17
13214,59,20,2009-03-17
13215,34,46,2009-03-17
13216,55,34,2009-03-17
13217,34,55,2009-03-17
13218,70,52,2009-03-17
13219,52,31,2009-03-17
13220,52,57,2009-03-17
13221,34,42,2009-03-17
13222,75,22,2009-03-17
13223,58,27,2009-03-17
13224,69,22,2009-03-17
13225,42,34,2009-03-17
13226,15,18,2009-03-18
13227,15,22,2009-03-18
13228,15,32,2009-03-18
13229,23,19,2009-03-18
13230,57,24,2009-03-18
13231,57,31,2009-03-18
13232,62,9,2009-03-18
13233,29,72,2009-03-18
13234,69,19,2009-03-18
13235,69,35,2009-03-18
13236,7,4,2009-03-18
13237,21,24,2009-03-18
13238,21,57,2009-03-18
13239,21,70,2009-03-18
13240,4,7,2009-03-18
13241,1,61,2009-03-18
13242,42,34,2009-03-18
13243,42,36,2009-03-18
13244,42,47,2009-03-18
13245,42,59,2009-03-18
13246,27,31,2009-03-18
13247,27,70,2009-03-18
13248,22,15,2009-03-18
13249,22,18,2009-03-18
13250,22,19,2009-03-18
13251,22,32,2009-03-18
13252,31,70,2009-03-18
13253,70,21,2009-03-18
13254,70,31,2009-03-18
13255,18,15,2009-03-18
13256,18,19,2009-03-18
13257,18,22,2009-03-18
13258,18,32,2009-03-18
13259,18,35,2009-03-18
13260,18,69,2009-03-18
13261,29,75,2009-03-18
13262,55,34,2009-03-18
13263,55,42,2009-03-18
13264,21,31,2009-03-18
13265,21,36,2009-03-18
13266,42,20,2009-03-18
13267,42,55,2009-03-18
13268,27,21,2009-03-18
13269,31,57,2009-03-18
13270,15,19,2009-03-18
13271,72,29,2009-03-18
13272,29,19,2009-03-18
13273,29,45,2009-03-18
13274,62,49,2009-03-18
13275,21,27,2009-03-18
13276,31,21,2009-03-18
13277,70,64,2009-03-18
13278,75,29,2009-03-18
13279,27,57,2009-03-18
13280,15,79,2009-03-18
13281,75,19,2009-03-18
13282,55,20,2009-03-18
13283,55,47,2009-03-18
13284,55,79,2009-03-18
13285,72,79,2009-03-18
13286,29,79,2009-03-18
13287,42,71,2009-03-18
13288,71,42,2009-03-18
13289,71,47,2009-03-18
13290,71,55,2009-03-18
13291,58,7,2009-03-18
13292,69,22,2009-03-18
13293,42,30,2009-03-18
13294,30,20,2009-03-18
13295,30,42,2009-03-18
13296,30,47,2009-03-18
13297,30,55,2009-03-18
13298,70,16,2009-03-18
13299,71,20,2009-03-18
13300,55,30,2009-03-18
13301,31,16,2009-03-18
13302,30,34,2009-03-18
13303,4,52,2009-03-18
13304,71,79,2009-03-18
13305,47,20,2009-03-18
13306,47,30,2009-03-18
13307,47,34,2009-03-18
13308,47,42,2009-03-18
13309,47,59,2009-03-18
13310,72,19,2009-03-18
13311,15,43,2009-03-18
13312,15,72,2009-03-18
13313,20,2,2009-03-18
13314,20,36,2009-03-18
13315,20,42,2009-03-18
13316,20,55,2009-03-18
13317,20,59,2009-03-18
13318,75,72,2009-03-18
13319,47,55,2009-03-18
13320,57,21,2009-03-18
13321,55,2,2009-03-18
13322,71,59,2009-03-18
13323,20,30,2009-03-18
13324,20,47,2009-03-18
13325,47,68,2009-03-18
13326,30,46,2009-03-18
13327,70,57,2009-03-18
13328,71,46,2009-03-18
13329,20,46,2009-03-18
13330,47,46,2009-03-18
13331,55,46,2009-03-18
13332,42,46,2009-03-18
13333,52,4,2009-03-18
13334,30,36,2009-03-18
13335,47,36,2009-03-18
13336,46,2,2009-03-18
13337,24,57,2009-03-18
13338,7,57,2009-03-18
13339,30,14,2009-03-18
13340,69,72,2009-03-18
13341,69,79,2009-03-18
13342,72,69,2009-03-18
13343,47,14,2009-03-18
13344,30,59,2009-03-18
13345,5,42,2009-03-18
13346,5,47,2009-03-18
13347,5,55,2009-03-18
13348,72,75,2009-03-18
13349,42,43,2009-03-18
13350,69,29,2009-03-18
13351,4,57,2009-03-18
13352,30,2,2009-03-18
13353,46,14,2009-03-18
13354,24,4,2009-03-18
13355,58,16,2009-03-18
13356,58,31,2009-03-18
13357,58,21,2009-03-18
13358,58,70,2009-03-18
13359,61,1,2009-03-18
13360,31,27,2009-03-18
13361,58,52,2009-03-18
13362,52,7,2009-03-18
13363,52,57,2009-03-18
13364,7,52,2009-03-18
13365,23,34,2009-03-18
13366,23,79,2009-03-18
13367,57,4,2009-03-18
13368,57,52,2009-03-18
13369,70,24,2009-03-18
13370,70,44,2009-03-18
13371,70,52,2009-03-18
13372,52,70,2009-03-18
13373,2,20,2009-03-18
13374,2,30,2009-03-18
13375,2,42,2009-03-18
13376,2,55,2009-03-18
13377,55,59,2009-03-18
13378,21,7,2009-03-18
13379,1,31,2009-03-18
13380,1,14,2009-03-18
13381,18,48,2009-03-18
13382,27,52,2009-03-18
13383,52,31,2009-03-18
13384,21,52,2009-03-18
13385,31,52,2009-03-18
13386,27,7,2009-03-18
13387,52,21,2009-03-18
13388,52,1,2009-03-18
13389,31,1,2009-03-18
13390,1,16,2009-03-18
13391,1,70,2009-03-18
13392,70,1,2009-03-18
13393,72,35,2009-03-18
13394,22,72,2009-03-18
13395,1,44,2009-03-18
13396,46,36,2009-03-18
13397,46,47,2009-03-18
13398,22,67,2009-03-18
13399,24,70,2009-03-18
13400,60,67,2009-03-18
13401,22,60,2009-03-18
13402,60,22,2009-03-18
13403,18,60,2009-03-18
13404,18,67,2009-03-18
13405,60,18,2009-03-18
13406,15,48,2009-03-18
13407,29,69,2009-03-18
13408,71,30,2009-03-18
13409,71,70,2009-03-18
13410,71,44,2009-03-18
13411,46,59,2009-03-18
13412,46,20,2009-03-18
13413,46,30,2009-03-18
13414,46,42,2009-03-18
13415,46,55,2009-03-18
13416,18,72,2009-03-18
13417,72,18,2009-03-18
13418,24,21,2009-03-18
13419,1,27,2009-03-18
13420,75,18,2009-03-18
13421,4,21,2009-03-18
13422,4,31,2009-03-18
13423,59,79,2009-03-18
13424,60,22,2009-03-19
13425,60,67,2009-03-19
13426,72,18,2009-03-19
13427,72,19,2009-03-19
13428,72,69,2009-03-19
13429,72,75,2009-03-19
13430,18,72,2009-03-19
13431,71,42,2009-03-19
13432,71,55,2009-03-19
13433,71,79,2009-03-19
13434,30,20,2009-03-19
13435,30,42,2009-03-19
13436,15,48,2009-03-19
13437,4,7,2009-03-19
13438,4,52,2009-03-19
13439,59,79,2009-03-19
13440,55,20,2009-03-19
13441,55,30,2009-03-19
13442,55,42,2009-03-19
13443,75,19,2009-03-19
13444,75,72,2009-03-19
13445,31,16,2009-03-19
13446,31,57,2009-03-19
13447,22,19,2009-03-19
13448,22,32,2009-03-19
13449,22,60,2009-03-19
13450,22,67,2009-03-19
13451,46,36,2009-03-19
13452,7,4,2009-03-19
13453,7,52,2009-03-19
13454,47,42,2009-03-19
13455,47,55,2009-03-19
13456,72,35,2009-03-19
13457,72,79,2009-03-19
13458,21,31,2009-03-19
13459,31,21,2009-03-19
13460,71,30,2009-03-19
13461,71,44,2009-03-19
13462,71,47,2009-03-19
13463,27,21,2009-03-19
13464,55,34,2009-03-19
13465,24,4,2009-03-19
13466,27,31,2009-03-19
13467,70,21,2009-03-19
13468,27,70,2009-03-19
13469,21,70,2009-03-19
13470,70,16,2009-03-19
13471,70,31,2009-03-19
13472,55,47,2009-03-19
13473,31,70,2009-03-19
13474,1,44,2009-03-19
13475,70,64,2009-03-19
13476,18,29,2009-03-19
13477,71,20,2009-03-19
13478,1,7,2009-03-19
13479,47,34,2009-03-19
13480,29,18,2009-03-19
13481,29,79,2009-03-19
13482,27,61,2009-03-19
13483,1,61,2009-03-19
13484,61,1,2009-03-19
13485,29,72,2009-03-19
13486,55,59,2009-03-19
13487,21,57,2009-03-19
13488,72,29,2009-03-19
13489,24,57,2009-03-19
13490,30,59,2009-03-19
13491,1,52,2009-03-19
13492,47,59,2009-03-19
13493,62,49,2009-03-19
13494,55,46,2009-03-19
13495,59,30,2009-03-19
13496,59,34,2009-03-19
13497,59,42,2009-03-19
13498,59,71,2009-03-19
13499,30,46,2009-03-19
13500,47,46,2009-03-19
13501,62,67,2009-03-19
13502,61,52,2009-03-19
13503,49,62,2009-03-19
13504,59,20,2009-03-19
13505,29,19,2009-03-19
13506,55,79,2009-03-19
13507,75,29,2009-03-19
13508,29,75,2009-03-19
13509,29,69,2009-03-19
13510,29,35,2009-03-19
13511,27,57,2009-03-19
13512,68,47,2009-03-19
13513,47,68,2009-03-19
13514,68,72,2009-03-19
13515,68,75,2009-03-19
13516,18,35,2009-03-19
13517,70,57,2009-03-19
13518,7,57,2009-03-19
13519,4,57,2009-03-19
13520,61,57,2009-03-19
13521,57,7,2009-03-19
13522,57,24,2009-03-19
13523,57,61,2009-03-19
13524,22,18,2009-03-19
13525,18,32,2009-03-19
13526,18,22,2009-03-19
13527,18,60,2009-03-19
13528,18,67,2009-03-19
13529,18,19,2009-03-19
13530,29,45,2009-03-19
13531,19,22,2009-03-19
13532,19,72,2009-03-19
13533,19,18,2009-03-19
13534,70,44,2009-03-19
13535,21,58,2009-03-19
13536,1,58,2009-03-19
13537,4,58,2009-03-19
13538,52,1,2009-03-19
13539,52,4,2009-03-19
13540,52,7,2009-03-19
13541,52,57,2009-03-19
13542,52,61,2009-03-19
13543,7,58,2009-03-19
13544,30,55,2009-03-19
13545,70,24,2009-03-19
13546,21,24,2009-03-19
13547,24,21,2009-03-19
13548,24,70,2009-03-19
13549,30,2,2009-03-19
13550,5,42,2009-03-19
13551,5,47,2009-03-19
13552,47,20,2009-03-19
13553,27,58,2009-03-19
13554,52,58,2009-03-19
13555,52,21,2009-03-19
13556,52,31,2009-03-19
13557,31,52,2009-03-19
13558,57,58,2009-03-19
13559,19,32,2009-03-19
13560,60,69,2009-03-19
13561,58,4,2009-03-19
13562,58,7,2009-03-19
13563,47,30,2009-03-19
13564,47,36,2009-03-19
13565,58,31,2009-03-19
13566,31,58,2009-03-19
13567,55,2,2009-03-19
13568,31,27,2009-03-19
13569,72,22,2009-03-19
13570,2,20,2009-03-19
13571,62,9,2009-03-19
13572,70,52,2009-03-19
13573,52,70,2009-03-19
13574,75,35,2009-03-19
13575,30,36,2009-03-19
13576,1,11,2009-03-19
13577,57,31,2009-03-19
13578,57,44,2009-03-19
13579,57,52,2009-03-19
13580,57,70,2009-03-19
13581,22,72,2009-03-19
13582,75,22,2009-03-19
13583,30,47,2009-03-19
13584,30,34,2009-03-19
13585,5,46,2009-03-19
13586,20,34,2009-03-19
13587,20,36,2009-03-19
13588,20,42,2009-03-19
13589,20,47,2009-03-19
13590,21,36,2009-03-19
13591,70,11,2009-03-19
13592,46,2,2009-03-19
13593,46,20,2009-03-19
13594,46,34,2009-03-19
13595,46,42,2009-03-19
13596,46,59,2009-03-19
13597,57,4,2009-03-19
13598,60,18,2009-03-19
13599,62,44,2009-03-19
13600,4,31,2009-03-19
13601,18,69,2009-03-19
13602,21,4,2009-03-19
13603,27,52,2009-03-19
13604,21,52,2009-03-19
13605,27,1,2009-03-19
13606,1,16,2009-03-19
13607,1,31,2009-03-19
13608,31,61,2009-03-19
13609,31,1,2009-03-19
13610,62,59,2009-03-19
13611,20,30,2009-03-19
13612,20,46,2009-03-19
13613,20,59,2009-03-19
13614,46,36,2009-03-20
13615,46,42,2009-03-20
13616,46,47,2009-03-20
13617,60,18,2009-03-20
13618,21,24,2009-03-20
13619,21,31,2009-03-20
13620,21,36,2009-03-20
13621,21,52,2009-03-20
13622,31,16,2009-03-20
13623,31,21,2009-03-20
13624,31,27,2009-03-20
13625,24,57,2009-03-20
13626,15,48,2009-03-20
13627,27,21,2009-03-20
13628,27,52,2009-03-20
13629,57,24,2009-03-20
13630,68,47,2009-03-20
13631,47,34,2009-03-20
13632,47,36,2009-03-20
13633,47,42,2009-03-20
13634,47,68,2009-03-20
13635,31,52,2009-03-20
13636,47,20,2009-03-20
13637,47,30,2009-03-20
13638,47,59,2009-03-20
13639,30,20,2009-03-20
13640,30,34,2009-03-20
13641,30,36,2009-03-20
13642,30,42,2009-03-20
13643,30,47,2009-03-20
13644,30,59,2009-03-20
13645,24,21,2009-03-20
13646,27,31,2009-03-20
13647,1,52,2009-03-20
13648,70,16,2009-03-20
13649,70,21,2009-03-20
13650,70,31,2009-03-20
13651,70,57,2009-03-20
13652,70,64,2009-03-20
13653,27,57,2009-03-20
13654,21,57,2009-03-20
13655,21,70,2009-03-20
13656,27,70,2009-03-20
13657,31,57,2009-03-20
13658,31,70,2009-03-20
13659,22,18,2009-03-20
13660,22,32,2009-03-20
13661,22,60,2009-03-20
13662,62,49,2009-03-20
13663,1,11,2009-03-20
13664,18,22,2009-03-20
13665,18,32,2009-03-20
13666,18,60,2009-03-20
13667,24,11,2009-03-20
13668,70,11,2009-03-20
13669,7,4,2009-03-20
13670,4,7,2009-03-20
13671,21,27,2009-03-20
13672,42,30,2009-03-20
13673,42,34,2009-03-20
13674,42,47,2009-03-20
13675,42,59,2009-03-20
13676,72,29,2009-03-20
13677,29,72,2009-03-20
13678,42,36,2009-03-20
13679,42,77,2009-03-20
13680,42,20,2009-03-20
13681,60,46,2009-03-20
13682,60,22,2009-03-20
13683,72,79,2009-03-20
13684,29,79,2009-03-20
13685,5,30,2009-03-20
13686,5,42,2009-03-20
13687,5,47,2009-03-20
13688,29,75,2009-03-20
13689,46,2,2009-03-20
13690,75,29,2009-03-20
13691,1,58,2009-03-20
13692,75,72,2009-03-20
13693,31,58,2009-03-20
13694,29,45,2009-03-20
13695,29,69,2009-03-20
13696,72,69,2009-03-20
13697,59,34,2009-03-20
13698,59,42,2009-03-20
13699,59,47,2009-03-20
13700,72,75,2009-03-20
13701,47,2,2009-03-20
13702,57,58,2009-03-20
13703,42,71,2009-03-20
13704,52,57,2009-03-20
13705,52,1,2009-03-20
13706,60,79,2009-03-20
13707,30,2,2009-03-20
13708,18,35,2009-03-20
13709,71,44,2009-03-20
13710,70,44,2009-03-20
13711,71,79,2009-03-20
13712,42,46,2009-03-20
13713,27,58,2009-03-20
13714,71,46,2009-03-20
13715,5,46,2009-03-20
13716,52,31,2009-03-20
13717,4,58,2009-03-20
13718,22,72,2009-03-20
13719,72,22,2009-03-20
13720,20,30,2009-03-20
13721,76,79,2009-03-20
13722,31,1,2009-03-20
13723,22,75,2009-03-20
13724,47,46,2009-03-20
13725,75,22,2009-03-20
13726,46,30,2009-03-20
13727,23,34,2009-03-20
13728,23,42,2009-03-20
13729,30,46,2009-03-20
13730,46,20,2009-03-20
13731,46,34,2009-03-20
13732,20,42,2009-03-20
13733,4,57,2009-03-20
13734,22,19,2009-03-20
13735,4,31,2009-03-20
13736,27,4,2009-03-20
13737,31,4,2009-03-20
13738,68,72,2009-03-20
13739,57,4,2009-03-20
13740,7,57,2009-03-20
13741,1,7,2009-03-20
13742,71,20,2009-03-20
13743,71,30,2009-03-20
13744,71,42,2009-03-20
13745,71,55,2009-03-20
13746,47,55,2009-03-20
13747,55,46,2009-03-20
13748,23,2,2009-03-20
13749,55,34,2009-03-20
13750,55,47,2009-03-20
13751,18,19,2009-03-20
